UPC,Commodity_ID,Component_Type,Component_%,Primary_Flag,Supplier_ID,Region_#
973983848429,COM-005,Ingredients,0.2213,N,511262,2
827219163675,COM-007,Overhead,0.0946,Y,464462,5
827219163675,COM-014,Warehousing,0.507,N,464462,5
827219163675,COM-001,Active Chemicals,0.3984,N,464462,5
552335726553,COM-009,Pulp,0.144,Y,948330,3
552335726553,COM-012,Resin,0.2876,N,948330,3
552335726553,COM-004,Freight,0.5684,N,948330,3
772649018684,COM-010,Quality Testing,0.2892,Y,235492,2
772649018684,COM-014,Warehousing,0.6003,N,235492,2
772649018684,COM-001,Active Chemicals,0.1105,N,235492,2
536092505782,COM-011,Raw Materials,0.167,Y,340474,5
536092505782,COM-014,Warehousing,0.4615,N,340474,5
536092505782,COM-001,Active Chemicals,0.3715,N,340474,5
409911721123,COM-006,Labor,0.4479,Y,125422,4
409911721123,COM-013,Utilities,0.3166,N,125422,4
409911721123,COM-007,Overhead,0.2355,N,125422,4
916107101720,COM-014,Warehousing,0.4649,Y,734254,1
916107101720,COM-003,Fragrance,0.1535,N,734254,1
916107101720,COM-007,Overhead,0.3816,N,734254,1
603688208312,COM-001,Active Chemicals,0.512,Y,204521,3
603688208312,COM-007,Overhead,0.4569,N,204521,3
603688208312,COM-009,Pulp,0.0311,N,204521,3
900998665661,COM-009,Pulp,0.6483,Y,490843,5
900998665661,COM-003,Fragrance,0.137,N,490843,5
900998665661,COM-008,Packaging,0.2147,N,490843,5
287092578290,COM-001,Active Chemicals,0.1945,Y,613604,3
287092578290,COM-013,Utilities,0.5222,N,613604,3
287092578290,COM-003,Fragrance,0.2833,N,613604,3
913086507802,COM-010,Quality Testing,0.1379,Y,974851,1
913086507802,COM-009,Pulp,0.4009,N,974851,1
913086507802,COM-001,Active Chemicals,0.4612,N,974851,1
879370658347,COM-010,Quality Testing,0.5693,Y,639420,3
879370658347,COM-011,Raw Materials,0.1751,N,639420,3
879370658347,COM-006,Labor,0.2556,N,639420,3
228728400202,COM-011,Raw Materials,0.1545,Y,544787,5
228728400202,COM-007,Overhead,0.3665,N,544787,5
228728400202,COM-008,Packaging,0.479,N,544787,5
775694503412,COM-013,Utilities,0.3272,Y,691198,2
775694503412,COM-005,Ingredients,0.3293,N,691198,2
775694503412,COM-001,Active Chemicals,0.3435,N,691198,2
464798211985,COM-009,Pulp,0.1923,Y,855111,2
464798211985,COM-008,Packaging,0.1144,N,855111,2
464798211985,COM-011,Raw Materials,0.6933,N,855111,2
462746897300,COM-007,Overhead,0.3773,Y,164076,5
462746897300,COM-014,Warehousing,0.3335,N,164076,5
462746897300,COM-012,Resin,0.2892,N,164076,5
695115445810,COM-003,Fragrance,0.2513,Y,791397,5
695115445810,COM-002,Co-manufacturing,0.149,N,791397,5
695115445810,COM-012,Resin,0.5997,N,791397,5
285582559229,COM-005,Ingredients,0.2972,Y,921417,4
285582559229,COM-008,Packaging,0.3412,N,921417,4
285582559229,COM-011,Raw Materials,0.3616,N,921417,4
432117319904,COM-001,Active Chemicals,0.3602,Y,896925,4
432117319904,COM-008,Packaging,0.244,N,896925,4
432117319904,COM-003,Fragrance,0.3958,N,896925,4
716058268765,COM-002,Co-manufacturing,0.327,Y,613900,2
716058268765,COM-005,Ingredients,0.3229,N,613900,2
716058268765,COM-006,Labor,0.3501,N,613900,2
775228043410,COM-007,Overhead,0.4489,Y,300261,3
775228043410,COM-005,Ingredients,0.4014,N,300261,3
775228043410,COM-008,Packaging,0.1497,N,300261,3
808813606321,COM-014,Warehousing,0.5399,Y,772844,2
808813606321,COM-013,Utilities,0.2063,N,772844,2
808813606321,COM-009,Pulp,0.2538,N,772844,2
922372198985,COM-008,Packaging,0.726,Y,887046,5
922372198985,COM-012,Resin,0.2202,N,887046,5
922372198985,COM-014,Warehousing,0.0538,N,887046,5
407279498790,COM-013,Utilities,0.4665,Y,786927,3
407279498790,COM-005,Ingredients,0.471,N,786927,3
407279498790,COM-001,Active Chemicals,0.0625,N,786927,3
167300596392,COM-004,Freight,0.084,Y,302312,5
167300596392,COM-013,Utilities,0.2024,N,302312,5
167300596392,COM-001,Active Chemicals,0.7136,N,302312,5
715356127068,COM-008,Packaging,0.3713,Y,223432,2
715356127068,COM-014,Warehousing,0.4173,N,223432,2
715356127068,COM-010,Quality Testing,0.2114,N,223432,2
789733730959,COM-007,Overhead,0.4667,Y,903966,5
789733730959,COM-002,Co-manufacturing,0.5268,N,903966,5
789733730959,COM-010,Quality Testing,0.0065,N,903966,5
516840901117,COM-006,Labor,0.4257,Y,401021,5
516840901117,COM-007,Overhead,0.1929,N,401021,5
516840901117,COM-010,Quality Testing,0.3814,N,401021,5
501917439632,COM-011,Raw Materials,0.437,Y,909889,2
501917439632,COM-003,Fragrance,0.4244,N,909889,2
501917439632,COM-012,Resin,0.1386,N,909889,2
810159620454,COM-014,Warehousing,0.298,Y,815147,4
810159620454,COM-013,Utilities,0.445,N,815147,4
810159620454,COM-007,Overhead,0.257,N,815147,4
135480063042,COM-005,Ingredients,0.7922,Y,642145,4
135480063042,COM-013,Utilities,0.0577,N,642145,4
135480063042,COM-008,Packaging,0.1501,N,642145,4
470804766595,COM-003,Fragrance,0.2124,Y,205075,1
470804766595,COM-013,Utilities,0.0193,N,205075,1
470804766595,COM-012,Resin,0.7683,N,205075,1
471948213367,COM-003,Fragrance,0.3973,Y,811517,4
471948213367,COM-012,Resin,0.3346,N,811517,4
471948213367,COM-014,Warehousing,0.2681,N,811517,4
756642926570,COM-010,Quality Testing,0.0796,Y,649543,2
756642926570,COM-011,Raw Materials,0.5439,N,649543,2
756642926570,COM-008,Packaging,0.3765,N,649543,2
282089407141,COM-012,Resin,0.3724,Y,100884,5
282089407141,COM-008,Packaging,0.0498,N,100884,5
282089407141,COM-013,Utilities,0.5778,N,100884,5
273848869088,COM-004,Freight,0.3977,Y,204766,1
273848869088,COM-010,Quality Testing,0.464,N,204766,1
273848869088,COM-008,Packaging,0.1383,N,204766,1
459803413866,COM-011,Raw Materials,0.3341,Y,959613,1
459803413866,COM-004,Freight,0.2121,N,959613,1
459803413866,COM-003,Fragrance,0.4538,N,959613,1
651215462593,COM-007,Overhead,0.1847,Y,740225,5
651215462593,COM-012,Resin,0.3752,N,740225,5
651215462593,COM-008,Packaging,0.4401,N,740225,5
409885101207,COM-014,Warehousing,0.408,Y,505605,3
409885101207,COM-008,Packaging,0.4983,N,505605,3
409885101207,COM-009,Pulp,0.0937,N,505605,3
988214485034,COM-010,Quality Testing,0.2583,Y,268698,3
988214485034,COM-011,Raw Materials,0.5659,N,268698,3
988214485034,COM-007,Overhead,0.1758,N,268698,3
983934871531,COM-001,Active Chemicals,0.1497,Y,626449,2
983934871531,COM-010,Quality Testing,0.5977,N,626449,2
983934871531,COM-012,Resin,0.2526,N,626449,2
315855764363,COM-008,Packaging,0.5716,Y,952319,1
315855764363,COM-009,Pulp,0.2404,N,952319,1
315855764363,COM-010,Quality Testing,0.188,N,952319,1
471195565935,COM-007,Overhead,0.0986,Y,410529,1
471195565935,COM-002,Co-manufacturing,0.498,N,410529,1
471195565935,COM-011,Raw Materials,0.4034,N,410529,1
536964304644,COM-009,Pulp,0.3696,Y,283745,1
536964304644,COM-013,Utilities,0.5662,N,283745,1
536964304644,COM-003,Fragrance,0.0642,N,283745,1
456811005822,COM-002,Co-manufacturing,0.3409,Y,140147,5
456811005822,COM-013,Utilities,0.3054,N,140147,5
456811005822,COM-007,Overhead,0.3537,N,140147,5
820358760888,COM-001,Active Chemicals,0.0735,Y,183134,3
820358760888,COM-014,Warehousing,0.7644,N,183134,3
820358760888,COM-004,Freight,0.1621,N,183134,3
402524377937,COM-007,Overhead,0.1229,Y,822325,3
402524377937,COM-011,Raw Materials,0.7383,N,822325,3
402524377937,COM-012,Resin,0.1388,N,822325,3
607953126023,COM-007,Overhead,0.39,Y,928645,1
607953126023,COM-013,Utilities,0.5379,N,928645,1
607953126023,COM-010,Quality Testing,0.0721,N,928645,1
527527306381,COM-004,Freight,0.6571,Y,684745,3
527527306381,COM-001,Active Chemicals,0.1445,N,684745,3
527527306381,COM-013,Utilities,0.1984,N,684745,3
825988056608,COM-005,Ingredients,0.0826,Y,182427,5
825988056608,COM-007,Overhead,0.6774,N,182427,5
825988056608,COM-010,Quality Testing,0.24,N,182427,5
783569387599,COM-012,Resin,0.3658,Y,274833,3
783569387599,COM-001,Active Chemicals,0.3175,N,274833,3
783569387599,COM-006,Labor,0.3167,N,274833,3
332865848454,COM-012,Resin,0.1522,Y,698469,4
332865848454,COM-003,Fragrance,0.5192,N,698469,4
332865848454,COM-007,Overhead,0.3286,N,698469,4
855419282887,COM-006,Labor,0.6488,Y,898756,5
855419282887,COM-014,Warehousing,0.3273,N,898756,5
855419282887,COM-012,Resin,0.0239,N,898756,5
291796878253,COM-003,Fragrance,0.5883,Y,203099,1
291796878253,COM-001,Active Chemicals,0.1803,N,203099,1
291796878253,COM-008,Packaging,0.2314,N,203099,1
771410849783,COM-012,Resin,0.124,Y,274544,4
771410849783,COM-001,Active Chemicals,0.2714,N,274544,4
771410849783,COM-010,Quality Testing,0.6046,N,274544,4
616148601010,COM-003,Fragrance,0.235,Y,309490,2
616148601010,COM-009,Pulp,0.5704,N,309490,2
616148601010,COM-004,Freight,0.1946,N,309490,2
275702295832,COM-014,Warehousing,0.2069,Y,584664,3
275702295832,COM-012,Resin,0.7106,N,584664,3
275702295832,COM-008,Packaging,0.0825,N,584664,3
769055387583,COM-005,Ingredients,0.3598,Y,660118,2
769055387583,COM-012,Resin,0.4603,N,660118,2
769055387583,COM-013,Utilities,0.1799,N,660118,2
236525944491,COM-005,Ingredients,0.3607,Y,253075,5
236525944491,COM-006,Labor,0.2639,N,253075,5
236525944491,COM-004,Freight,0.3754,N,253075,5
862966733176,COM-013,Utilities,0.428,Y,580501,2
862966733176,COM-007,Overhead,0.2158,N,580501,2
862966733176,COM-003,Fragrance,0.3562,N,580501,2
127008603057,COM-002,Co-manufacturing,0.0754,Y,488865,4
127008603057,COM-007,Overhead,0.2304,N,488865,4
127008603057,COM-009,Pulp,0.6942,N,488865,4
420436555300,COM-013,Utilities,0.2445,Y,369804,5
420436555300,COM-001,Active Chemicals,0.6736,N,369804,5
420436555300,COM-012,Resin,0.0819,N,369804,5
744914580410,COM-014,Warehousing,0.2201,Y,429563,4
744914580410,COM-001,Active Chemicals,0.2394,N,429563,4
744914580410,COM-009,Pulp,0.5405,N,429563,4
172786588537,COM-003,Fragrance,0.332,Y,335746,4
172786588537,COM-002,Co-manufacturing,0.4743,N,335746,4
172786588537,COM-011,Raw Materials,0.1937,N,335746,4
137212644999,COM-010,Quality Testing,0.2918,Y,756830,2
137212644999,COM-011,Raw Materials,0.4891,N,756830,2
137212644999,COM-009,Pulp,0.2191,N,756830,2
915173066924,COM-011,Raw Materials,0.5083,Y,823201,4
915173066924,COM-003,Fragrance,0.1499,N,823201,4
915173066924,COM-007,Overhead,0.3418,N,823201,4
245612849988,COM-009,Pulp,0.4099,Y,417467,2
245612849988,COM-008,Packaging,0.183,N,417467,2
245612849988,COM-001,Active Chemicals,0.4071,N,417467,2
226608330363,COM-013,Utilities,0.1584,Y,187436,3
226608330363,COM-009,Pulp,0.5603,N,187436,3
226608330363,COM-002,Co-manufacturing,0.2813,N,187436,3
930009936596,COM-004,Freight,0.293,Y,730565,4
930009936596,COM-005,Ingredients,0.167,N,730565,4
930009936596,COM-007,Overhead,0.54,N,730565,4
106389109347,COM-005,Ingredients,0.1771,Y,634299,4
106389109347,COM-002,Co-manufacturing,0.2622,N,634299,4
106389109347,COM-010,Quality Testing,0.5607,N,634299,4
651075229299,COM-006,Labor,0.2342,Y,435560,2
651075229299,COM-004,Freight,0.6955,N,435560,2
651075229299,COM-012,Resin,0.0703,N,435560,2
671044708261,COM-005,Ingredients,0.2337,Y,785234,2
671044708261,COM-006,Labor,0.1701,N,785234,2
671044708261,COM-007,Overhead,0.5962,N,785234,2
565179390412,COM-005,Ingredients,0.2206,Y,512658,5
565179390412,COM-002,Co-manufacturing,0.2956,N,512658,5
565179390412,COM-006,Labor,0.4838,N,512658,5
826745442028,COM-010,Quality Testing,0.0824,Y,368361,5
826745442028,COM-004,Freight,0.1437,N,368361,5
826745442028,COM-003,Fragrance,0.7739,N,368361,5
277137928115,COM-009,Pulp,0.2321,Y,857962,3
277137928115,COM-004,Freight,0.7243,N,857962,3
277137928115,COM-007,Overhead,0.0436,N,857962,3
800320679462,COM-010,Quality Testing,0.4623,Y,389455,4
800320679462,COM-013,Utilities,0.2055,N,389455,4
800320679462,COM-012,Resin,0.3322,N,389455,4
196902349432,COM-006,Labor,0.519,Y,357138,1
196902349432,COM-010,Quality Testing,0.3796,N,357138,1
196902349432,COM-008,Packaging,0.1014,N,357138,1
612480940063,COM-003,Fragrance,0.3943,Y,583187,3
612480940063,COM-013,Utilities,0.4908,N,583187,3
612480940063,COM-011,Raw Materials,0.1149,N,583187,3
986465392781,COM-001,Active Chemicals,0.2391,Y,936865,1
986465392781,COM-010,Quality Testing,0.3791,N,936865,1
986465392781,COM-005,Ingredients,0.3818,N,936865,1
718799786443,COM-004,Freight,0.6842,Y,685410,4
718799786443,COM-010,Quality Testing,0.2377,N,685410,4
718799786443,COM-008,Packaging,0.0781,N,685410,4
463570887282,COM-011,Raw Materials,0.6448,Y,290498,2
463570887282,COM-003,Fragrance,0.2727,N,290498,2
463570887282,COM-012,Resin,0.0825,N,290498,2
384114212294,COM-006,Labor,0.1886,Y,712763,1
384114212294,COM-004,Freight,0.5706,N,712763,1
384114212294,COM-014,Warehousing,0.2408,N,712763,1
763715993831,COM-012,Resin,0.4771,Y,917326,2
763715993831,COM-007,Overhead,0.4139,N,917326,2
763715993831,COM-004,Freight,0.109,N,917326,2
585092446868,COM-004,Freight,0.5839,Y,974677,5
585092446868,COM-014,Warehousing,0.2696,N,974677,5
585092446868,COM-012,Resin,0.1465,N,974677,5
739577681323,COM-004,Freight,0.1835,Y,641585,1
739577681323,COM-014,Warehousing,0.5779,N,641585,1
739577681323,COM-008,Packaging,0.2386,N,641585,1
602274507386,COM-012,Resin,0.2167,Y,107608,3
602274507386,COM-002,Co-manufacturing,0.5935,N,107608,3
602274507386,COM-007,Overhead,0.1898,N,107608,3
404789066223,COM-009,Pulp,0.228,Y,778805,5
404789066223,COM-010,Quality Testing,0.0766,N,778805,5
404789066223,COM-011,Raw Materials,0.6954,N,778805,5
560237883698,COM-010,Quality Testing,0.4678,Y,283120,4
560237883698,COM-006,Labor,0.3045,N,283120,4
560237883698,COM-011,Raw Materials,0.2277,N,283120,4
454858416704,COM-010,Quality Testing,0.4049,Y,921316,2
454858416704,COM-003,Fragrance,0.353,N,921316,2
454858416704,COM-013,Utilities,0.2421,N,921316,2
199740735655,COM-011,Raw Materials,0.5925,Y,169547,2
199740735655,COM-007,Overhead,0.2738,N,169547,2
199740735655,COM-009,Pulp,0.1337,N,169547,2
778419742684,COM-004,Freight,0.1638,Y,851111,2
778419742684,COM-002,Co-manufacturing,0.2444,N,851111,2
778419742684,COM-008,Packaging,0.5918,N,851111,2
371034891379,COM-010,Quality Testing,0.0713,Y,362847,5
371034891379,COM-006,Labor,0.4093,N,362847,5
371034891379,COM-005,Ingredients,0.5194,N,362847,5
524341786974,COM-012,Resin,0.2451,Y,150350,3
524341786974,COM-005,Ingredients,0.1789,N,150350,3
524341786974,COM-011,Raw Materials,0.576,N,150350,3
544860692989,COM-005,Ingredients,0.7065,Y,325272,4
544860692989,COM-006,Labor,0.2164,N,325272,4
544860692989,COM-007,Overhead,0.0771,N,325272,4
938989112242,COM-014,Warehousing,0.4583,Y,375632,4
938989112242,COM-008,Packaging,0.1121,N,375632,4
938989112242,COM-010,Quality Testing,0.4296,N,375632,4
578685120976,COM-010,Quality Testing,0.4393,Y,186997,5
578685120976,COM-011,Raw Materials,0.3248,N,186997,5
578685120976,COM-004,Freight,0.2359,N,186997,5
687552642739,COM-002,Co-manufacturing,0.439,Y,665661,4
687552642739,COM-003,Fragrance,0.1701,N,665661,4
687552642739,COM-004,Freight,0.3909,N,665661,4
152735418295,COM-011,Raw Materials,0.5796,Y,410899,4
152735418295,COM-008,Packaging,0.1645,N,410899,4
152735418295,COM-007,Overhead,0.2559,N,410899,4
554214994678,COM-012,Resin,0.3737,Y,250776,5
554214994678,COM-003,Fragrance,0.2325,N,250776,5
554214994678,COM-004,Freight,0.3938,N,250776,5
234868160155,COM-001,Active Chemicals,0.3097,Y,875584,3
234868160155,COM-007,Overhead,0.3173,N,875584,3
234868160155,COM-014,Warehousing,0.373,N,875584,3
583872825612,COM-007,Overhead,0.2994,Y,962181,5
583872825612,COM-011,Raw Materials,0.6426,N,962181,5
583872825612,COM-012,Resin,0.058,N,962181,5
287196057574,COM-008,Packaging,0.5509,Y,825024,1
287196057574,COM-013,Utilities,0.2821,N,825024,1
287196057574,COM-003,Fragrance,0.167,N,825024,1
161940618713,COM-012,Resin,0.5106,Y,210299,3
161940618713,COM-002,Co-manufacturing,0.1801,N,210299,3
161940618713,COM-007,Overhead,0.3093,N,210299,3
740992705579,COM-009,Pulp,0.4574,Y,332142,1
740992705579,COM-001,Active Chemicals,0.3573,N,332142,1
740992705579,COM-003,Fragrance,0.1853,N,332142,1
218548236947,COM-002,Co-manufacturing,0.2414,Y,978922,3
218548236947,COM-013,Utilities,0.5969,N,978922,3
218548236947,COM-003,Fragrance,0.1617,N,978922,3
966067650309,COM-004,Freight,0.4033,Y,993631,3
966067650309,COM-003,Fragrance,0.566,N,993631,3
966067650309,COM-006,Labor,0.0307,N,993631,3
554925812307,COM-004,Freight,0.4296,Y,129752,5
554925812307,COM-007,Overhead,0.1559,N,129752,5
554925812307,COM-009,Pulp,0.4145,N,129752,5
710784640657,COM-005,Ingredients,0.6176,Y,673862,3
710784640657,COM-003,Fragrance,0.05,N,673862,3
710784640657,COM-001,Active Chemicals,0.3324,N,673862,3
445341420735,COM-010,Quality Testing,0.3518,Y,621344,3
445341420735,COM-006,Labor,0.3866,N,621344,3
445341420735,COM-014,Warehousing,0.2616,N,621344,3
657954177722,COM-008,Packaging,0.3996,Y,773508,1
657954177722,COM-013,Utilities,0.2546,N,773508,1
657954177722,COM-003,Fragrance,0.3458,N,773508,1
247732945307,COM-004,Freight,0.2169,Y,208659,2
247732945307,COM-009,Pulp,0.5968,N,208659,2
247732945307,COM-011,Raw Materials,0.1863,N,208659,2
346936966829,COM-014,Warehousing,0.0603,Y,329612,4
346936966829,COM-003,Fragrance,0.623,N,329612,4
346936966829,COM-009,Pulp,0.3167,N,329612,4
737882406950,COM-012,Resin,0.4599,Y,757724,3
737882406950,COM-005,Ingredients,0.1318,N,757724,3
737882406950,COM-010,Quality Testing,0.4083,N,757724,3
864324181290,COM-013,Utilities,0.7201,Y,437287,3
864324181290,COM-009,Pulp,0.2004,N,437287,3
864324181290,COM-001,Active Chemicals,0.0795,N,437287,3
871881062176,COM-008,Packaging,0.2014,Y,680987,1
871881062176,COM-006,Labor,0.6914,N,680987,1
871881062176,COM-011,Raw Materials,0.1072,N,680987,1
261947364074,COM-013,Utilities,0.244,Y,815136,3
261947364074,COM-003,Fragrance,0.2922,N,815136,3
261947364074,COM-009,Pulp,0.4638,N,815136,3
596763651937,COM-002,Co-manufacturing,0.6405,Y,664548,5
596763651937,COM-003,Fragrance,0.189,N,664548,5
596763651937,COM-005,Ingredients,0.1705,N,664548,5
774614865670,COM-011,Raw Materials,0.1707,Y,655506,4
774614865670,COM-002,Co-manufacturing,0.2956,N,655506,4
774614865670,COM-009,Pulp,0.5337,N,655506,4
871264469609,COM-013,Utilities,0.6453,Y,506271,3
871264469609,COM-012,Resin,0.1061,N,506271,3
871264469609,COM-007,Overhead,0.2486,N,506271,3
349969704933,COM-011,Raw Materials,0.3259,Y,778664,1
349969704933,COM-003,Fragrance,0.517,N,778664,1
349969704933,COM-014,Warehousing,0.1571,N,778664,1
100723758304,COM-004,Freight,0.2599,Y,113189,1
100723758304,COM-002,Co-manufacturing,0.7093,N,113189,1
100723758304,COM-003,Fragrance,0.0308,N,113189,1
757794303899,COM-011,Raw Materials,0.6205,Y,701866,2
757794303899,COM-003,Fragrance,0.2918,N,701866,2
757794303899,COM-014,Warehousing,0.0877,N,701866,2
300502095942,COM-002,Co-manufacturing,0.31,Y,643674,1
300502095942,COM-001,Active Chemicals,0.3714,N,643674,1
300502095942,COM-012,Resin,0.3186,N,643674,1
500489474718,COM-013,Utilities,0.4879,Y,351082,1
500489474718,COM-010,Quality Testing,0.1022,N,351082,1
500489474718,COM-003,Fragrance,0.4099,N,351082,1
733778244899,COM-007,Overhead,0.2858,Y,657764,4
733778244899,COM-002,Co-manufacturing,0.6009,N,657764,4
733778244899,COM-012,Resin,0.1133,N,657764,4
636973278896,COM-014,Warehousing,0.3078,Y,437132,3
636973278896,COM-011,Raw Materials,0.483,N,437132,3
636973278896,COM-004,Freight,0.2092,N,437132,3
154714692436,COM-013,Utilities,0.164,Y,129321,2
154714692436,COM-001,Active Chemicals,0.3689,N,129321,2
154714692436,COM-010,Quality Testing,0.4671,N,129321,2
602934875310,COM-004,Freight,0.4692,Y,332329,4
602934875310,COM-013,Utilities,0.4709,N,332329,4
602934875310,COM-008,Packaging,0.0599,N,332329,4
529441262209,COM-002,Co-manufacturing,0.4948,Y,489843,1
529441262209,COM-003,Fragrance,0.262,N,489843,1
529441262209,COM-013,Utilities,0.2432,N,489843,1
111554670042,COM-012,Resin,0.1786,Y,963559,2
111554670042,COM-011,Raw Materials,0.1741,N,963559,2
111554670042,COM-013,Utilities,0.6473,N,963559,2
227292510094,COM-013,Utilities,0.3382,Y,266643,1
227292510094,COM-014,Warehousing,0.3381,N,266643,1
227292510094,COM-012,Resin,0.3237,N,266643,1
232117442989,COM-009,Pulp,0.6144,Y,962849,4
232117442989,COM-014,Warehousing,0.014,N,962849,4
232117442989,COM-008,Packaging,0.3716,N,962849,4
863484301797,COM-003,Fragrance,0.046,Y,170674,2
863484301797,COM-010,Quality Testing,0.407,N,170674,2
863484301797,COM-011,Raw Materials,0.547,N,170674,2
115327885109,COM-012,Resin,0.1269,Y,457928,5
115327885109,COM-006,Labor,0.8146,N,457928,5
115327885109,COM-007,Overhead,0.0585,N,457928,5
822997136404,COM-001,Active Chemicals,0.6273,Y,560190,1
822997136404,COM-005,Ingredients,0.0918,N,560190,1
822997136404,COM-011,Raw Materials,0.2809,N,560190,1
119474557561,COM-003,Fragrance,0.2774,Y,855480,5
119474557561,COM-011,Raw Materials,0.5195,N,855480,5
119474557561,COM-012,Resin,0.2031,N,855480,5
813049582975,COM-003,Fragrance,0.3781,Y,699252,1
813049582975,COM-007,Overhead,0.346,N,699252,1
813049582975,COM-005,Ingredients,0.2759,N,699252,1
255580207446,COM-006,Labor,0.3217,Y,768040,4
255580207446,COM-011,Raw Materials,0.267,N,768040,4
255580207446,COM-009,Pulp,0.4113,N,768040,4
489237853256,COM-012,Resin,0.678,Y,525504,5
489237853256,COM-006,Labor,0.2999,N,525504,5
489237853256,COM-013,Utilities,0.0221,N,525504,5
312894599330,COM-006,Labor,0.3064,Y,791353,2
312894599330,COM-009,Pulp,0.2304,N,791353,2
312894599330,COM-008,Packaging,0.4632,N,791353,2
319261884561,COM-006,Labor,0.3966,Y,454086,5
319261884561,COM-009,Pulp,0.1795,N,454086,5
319261884561,COM-011,Raw Materials,0.4239,N,454086,5
920268455895,COM-010,Quality Testing,0.3096,Y,690729,3
920268455895,COM-009,Pulp,0.6332,N,690729,3
920268455895,COM-005,Ingredients,0.0572,N,690729,3
172099453919,COM-013,Utilities,0.4819,Y,122508,5
172099453919,COM-006,Labor,0.4595,N,122508,5
172099453919,COM-004,Freight,0.0586,N,122508,5
621609248334,COM-008,Packaging,0.6081,Y,837781,1
621609248334,COM-001,Active Chemicals,0.3025,N,837781,1
621609248334,COM-003,Fragrance,0.0894,N,837781,1
374464093781,COM-003,Fragrance,0.202,Y,796117,2
374464093781,COM-013,Utilities,0.7427,N,796117,2
374464093781,COM-005,Ingredients,0.0553,N,796117,2
125314485888,COM-012,Resin,0.5862,Y,804393,4
125314485888,COM-006,Labor,0.2575,N,804393,4
125314485888,COM-008,Packaging,0.1563,N,804393,4
193572636819,COM-007,Overhead,0.4703,Y,732094,5
193572636819,COM-001,Active Chemicals,0.1618,N,732094,5
193572636819,COM-011,Raw Materials,0.3679,N,732094,5
869824801040,COM-011,Raw Materials,0.4766,Y,375894,3
869824801040,COM-006,Labor,0.4109,N,375894,3
869824801040,COM-003,Fragrance,0.1125,N,375894,3
320678302110,COM-012,Resin,0.4122,Y,498476,5
320678302110,COM-013,Utilities,0.4876,N,498476,5
320678302110,COM-005,Ingredients,0.1002,N,498476,5
637699425941,COM-010,Quality Testing,0.1774,Y,379626,3
637699425941,COM-006,Labor,0.2952,N,379626,3
637699425941,COM-008,Packaging,0.5274,N,379626,3
727726676482,COM-003,Fragrance,0.3009,Y,348455,1
727726676482,COM-002,Co-manufacturing,0.55,N,348455,1
727726676482,COM-009,Pulp,0.1491,N,348455,1
253348146409,COM-013,Utilities,0.4905,Y,882304,5
253348146409,COM-008,Packaging,0.2335,N,882304,5
253348146409,COM-012,Resin,0.276,N,882304,5
318259719323,COM-006,Labor,0.3733,Y,619360,5
318259719323,COM-004,Freight,0.5162,N,619360,5
318259719323,COM-007,Overhead,0.1105,N,619360,5
936242450903,COM-002,Co-manufacturing,0.1617,Y,297340,4
936242450903,COM-003,Fragrance,0.4099,N,297340,4
936242450903,COM-007,Overhead,0.4284,N,297340,4
376709810617,COM-009,Pulp,0.2283,Y,871168,3
376709810617,COM-005,Ingredients,0.1299,N,871168,3
376709810617,COM-013,Utilities,0.6418,N,871168,3
592701939539,COM-007,Overhead,0.3619,Y,880422,4
592701939539,COM-013,Utilities,0.1648,N,880422,4
592701939539,COM-005,Ingredients,0.4733,N,880422,4
428563687896,COM-005,Ingredients,0.4151,Y,612845,3
428563687896,COM-012,Resin,0.0551,N,612845,3
428563687896,COM-009,Pulp,0.5298,N,612845,3
269445807447,COM-006,Labor,0.1869,Y,873701,3
269445807447,COM-012,Resin,0.738,N,873701,3
269445807447,COM-005,Ingredients,0.0751,N,873701,3
337013087081,COM-007,Overhead,0.2821,Y,117185,3
337013087081,COM-004,Freight,0.2097,N,117185,3
337013087081,COM-010,Quality Testing,0.5082,N,117185,3
275456273476,COM-004,Freight,0.5051,Y,798130,4
275456273476,COM-001,Active Chemicals,0.171,N,798130,4
275456273476,COM-009,Pulp,0.3239,N,798130,4
274511000649,COM-010,Quality Testing,0.3151,Y,761084,3
274511000649,COM-013,Utilities,0.6151,N,761084,3
274511000649,COM-006,Labor,0.0698,N,761084,3
505647112111,COM-010,Quality Testing,0.4092,Y,358064,4
505647112111,COM-007,Overhead,0.2322,N,358064,4
505647112111,COM-001,Active Chemicals,0.3586,N,358064,4
456333997089,COM-003,Fragrance,0.4694,Y,763414,4
456333997089,COM-009,Pulp,0.225,N,763414,4
456333997089,COM-011,Raw Materials,0.3056,N,763414,4
454865689935,COM-010,Quality Testing,0.182,Y,654943,4
454865689935,COM-014,Warehousing,0.6369,N,654943,4
454865689935,COM-007,Overhead,0.1811,N,654943,4
102719014181,COM-009,Pulp,0.2353,Y,473470,3
102719014181,COM-005,Ingredients,0.3341,N,473470,3
102719014181,COM-003,Fragrance,0.4306,N,473470,3
231447823767,COM-013,Utilities,0.6561,Y,869046,2
231447823767,COM-011,Raw Materials,0.215,N,869046,2
231447823767,COM-007,Overhead,0.1289,N,869046,2
813088357384,COM-009,Pulp,0.2885,Y,899406,2
813088357384,COM-010,Quality Testing,0.2503,N,899406,2
813088357384,COM-005,Ingredients,0.4612,N,899406,2
768753452247,COM-014,Warehousing,0.3868,Y,398595,2
